name	loc	median_basal	median_induced	inliers
r17.10wt35L01	b13E9	0.0239215460971	5.98549197241	True
r17.10wt35L02	b13F1	nan	0.0330994438322	True
r17.10wt35L03	b13F2	nan	1.816509335	True
r17.10wt35L04	b13F3	nan	0.392187501438	True
r17.10wt35L05	b13F4	nan	0.427014636272	True
r17.10wt35L06	b13F5	nan	0.734259882859	True
r17.10wt35L07	b13F6	0.0166103892904	7.7825313961	True
r17.10wt35L08	b13F7	0.246569298662	18.5006503422	True
r17.10wt35L09	b13F8	nan	0.108925716237	True
r17.10wt35L10	b13F9	0.0978301639791	12.7391772717	True
r17.10wt35L11	b13G1	nan	0.0846991780262	True
r17.10con35L01	b13G2	4.40895223746	4.5342305454	True
r17.10con35L02	b13G3	20.4374879966	15.9508525208	True
r17.10con35L03	b13G4	13.910451473	13.3623814652	True
r17.10con35L04	b13G5	12.5872373871	15.0046629927	True
r17.10con35L05	b13G6	14.6135311643	14.5367255666	True
r17.10con35L06	b13G7	0.557563321683	7.4200172665	True
r17.10con35L07	b13G8	0.77520486615	12.3251424029	True
r17.10con35L08	b13G9	14.8298876216	13.3875432887	True
r17.10con35L09	b13H1	1.1426533455	10.5495331681	True
r17.10con35L10	b13H2	9.18304677067	14.9940966085	True
r17.10con35L11	b13H3	0.677051587769	13.6405455633	True
r17.35wt10L01	b13C5	1.28499899147	15.4761098843	True
r17.35wt10L02	b13C6	0.604541304166	10.148914501	True
r17.35wt10L03	b13C7	0.0403763947297	7.31158899926	True
r17.35wt10L04	b13C8	0.364066781285	16.3326339376	True
r17.35wt10L05	b13C9	0.0377785970983	7.85640472324	True
r17.35wt10L06	b13D1	1.30533734287	15.4918072044	True
r17.35wt10L07	b13D2	0.00672264640859	0.040909104707	True
r17.35wt10L08	b13D3	0.898134870305	23.3116230886	True
r17.35wt10L09	b13D4	0.00527331665692	0.344741461832	True
r17.35wt10L10	b13D5	0.00587116512433	0.0348761394918	True
r17.35wt10L11	b13D6	1.79963331904	19.8559768031	True
r17.35con10L01	b13D7	11.4155687475	14.2706676986	True
r17.35con10L02	b13D8	10.4477139932	13.64868536	True
r17.35con10L03	b13D9	0.00637153030034	0.0829766896275	True
r17.35con10L04	b13E1	17.4151307446	12.4289084419	True
r17.35con10L05	b13E2	12.5049523465	12.4334907533	True
r17.35con10L06	b13E3	12.7575741369	13.8688866267	True
r17.35con10L07	b13E4	1.02122239233	7.07903504902	True
r17.35con10L08	b13E5	12.2267335763	13.4548044212	True
r17.35con10L09	b13E6	5.07692124067	18.776548856	True
r17.35con10L10	b13E7	12.5224078483	14.5396719391	True
r17.35con10L11	b13E8	18.1847676024	15.743291247	True
gal1	b14D6	0.0976521502875	10.1693140653	True
gal2	b14D7	0.101158557687	9.61363484145	True
gal3	b14D8	0.0968907333641	9.57338517452	True
gal.10L01	b15A2	0.0254956751601	3.80554432849	True
gal.10L02	b15A3	0.0684931431278	6.74015361349	True
gal.10L03	b15A4	0.137807869976	1.09950657945	False
gal.10L04	b15A5	0.261319022102	15.1432801831	True
gal.10L05	b15A6	0.685536926775	14.2155697433	True
gal.10L06	b15A7	0.464530039404	10.8381593469	True
gal.10L07	b15A8	0.0275112555	0.0317831684847	False
gal.10L08	b15A9	0.02898106713	4.05860967235	True
gal.10L09	b15B1	0.00215042246414	0.0849232039673	True
gal.10L10	b15B2	0.00900173445423	0.86150106221	True
gal.10L11	b15B3	0.0284486166216	2.06976038151	True
gal.10L12	b15B4	1.30215714482	14.7802881527	True
gal.10L13	b15B5	0.299801104266	12.0186542401	True
gal.10L14	b15B6	0.0072320606616	0.102068359773	True
gal.10L15	b15B7	0.288048087767	15.591305488	True
gal.10L16	b15B8	0.0223299709963	2.81809628751	True
gal.10L17	b15B9	0.00412135549991	0.11421487742	True
gal.10L18	b15C1	0.0710968432493	5.67013644474	True
gal.10L19	b15C2	0.0198597236479	2.08815056129	True
gal.10L20	b15C3	0.0262029289759	0.0869320933184	False
gal.10L21	b15C4	2.34720366481	1.07128227969	False
gal.10L22	b15C5	0.0884857185553	11.3874479029	True
c40r18.A	b12I1	1.02718380606	7.8967541029	True
c40r18.B	b12I2	0.911099497657	7.61331729828	True
c40r18.C	b12I3	0.826653133835	9.16565166558	True
c40.10L01	b14E3	1.43316568377	0.960855075606	True
c40.10L02	b14E4	0.017012180831	0.0116317448934	True
c40.10L03	b14E5	0.278698153216	1.52880812304	True
c40.10L04	b14E6	0.586994689421	7.66553831249	True
c40.10L05	b14E7	0.0313045153201	0.0108546255379	True
c40.10L06	b14E8	2.72448894373	12.8660889962	True
c40.10L07	b14E9	0.0145541600136	0.0215088255903	True
c40.10L08	b14F1	0.0211488874048	0.008347358999	True
c40.10L09	b14F2	0.0857858382599	0.0236136834412	True
c40.10L10	b14F3	1.7127094923	0.2798759861	True
c40.10L11	b14F4	0.0427114320726	0.0148611422962	True
c40.10L12	b14G7	0.182156931686	0.131567293597	True
c40.10L13	b14G8	0.26838840335	1.21812992041	True
c40.10L14	b14G9	0.618409235147	1.70432548199	True
c40.10L15	b14H1	0.206928167974	3.41878948567	True
c40.10L16	b14H2	0.0305316027763	0.0217241846523	True
c40.10L17	b14H3	0.0388188797264	0.0232359511819	True
c40.10L18	b14H4	0.0855613615777	0.0292999993384	True
c40.10L19	b14H5	0.28377470949	1.20255973494	True
c40.10L20	b14H6	0.119634467666	0.0499351908523	True
c40.10L21	b14H7	1.77556248741	6.63136939167	True
c40.10L22	b14H8	0.238149887094	0.291866385702	True
c40.10L23	b15C6	0.582069293448	0.219284188076	True
c40.10L24	b15C7	0.0982901823344	0.093643116819	True
c40.10L25	b15C8	0.0264716798874	0.0686848356009	True
c40.10L26	b15C9	0.192150552354	0.064570004347	True
c40.10L27	b15D1	0.171157778631	0.0341734864885	True
c40.10L28	b15D2	0.372334741434	0.719118877067	True
c40.10L29	b15D3	0.199177992643	0.0349977968882	True
c40.10L30	b15D4	0.0766747868624	0.208842822207	True
c40.10L31	b15D5	0.054212702041	nan	True
c40.10L32	b15D6	0.470528639437	9.01786814369	True
c40.10L33	b15D7	0.300491407152	1.04260807347	True
c41.lac1	b14D3	9.10489629288	5.02297251793	True
c41.lac2	b14D4	9.43867365313	6.87502711919	True
c41.lac3	b14D5	10.0879967933	6.81975280595	True
c41.10L01	b14F5	nan	16.2870398978	True
c41.10L02	b14F6	3.49548347059	1.09943831777	True
c41.10L03	b14F7	1.77650079783	0.813243984024	True
c41.10L04	b14F8	2.34446816791	1.41269101646	True
c41.10L05	b14F9	2.23917697182	0.871618281974	True
c41.10L06	b14G1	3.94860299655	2.56821575634	True
c41.10L07	b14G2	nan	13.7221954046	True
c41.10L08	b14G3	0.272287498407	0.0981039440454	True
c41.10L09	b14G4	0.286233306142	0.111136450906	True
c41.10L10	b14G5	8.02726433864	7.92647661281	True
c41.10L11	b14G6	1.53215827757	0.594486568007	True
c41.10L12	b14H9	0.111849998225	0.0340182603077	True
c41.10L13	b14I1	4.94548991918	1.96958331816	True
c41.10L14	b14I2	nan	15.9838673883	True
c41.10L15	b14I3	0.19856221067	0.708930841582	False
c41.10L16	b14I4	1.13602616857	6.56165487579	False
c41.10L17	b14I5	4.48397904563	1.38497113637	True
c41.10L18	b14I6	0.066950581043	0.018551452167	True
c41.10L19	b14I7	0.719050234456	0.302122491457	True
c41.10L20	b14I8	0.242799635466	0.139439428289	True
c41.10L21	b14I9	0.356665603659	1.76613848269	False
c41.10L22	b15A1	0.247078582641	0.0932564308564	True
c41.10L23	b15D8	2.36402699192	1.01755577956	True
c41.10L24	b15D9	3.00252614702	1.01778863403	True
c41.10L25	b15E1	0.691404809543	0.413357108095	True
c41.10L26	b15E2	5.78548995435	2.81544653422	True
c41.10L27	b15E3	16.6895249418	14.2297234078	True
c41.10L28	b15E4	0.141923312698	0.0387154800539	True
c41.10L29	b15E5	2.47529624154	0.863565224714	True
c41.10L30	b15E6	14.2564510227	12.6169623719	True
c41.10L31	b15E7	0.533905493338	1.6654483307	False
c41.10L32	b15E8	6.59516878754	3.34826495705	True
c41.10L33	b15E9	0.43053687016	0.119736700401	True
