name	location	median_u	median_i	num_u	num_i	all_u	all_i
c82r18	b3G7	0.15931709551994172	2.457659126438588	9	12	[0.148684160483477, 0.159662040159526, 0.16559174604858856, 0.13888625843532654, 0.1312760824761175, 0.15931709551994172, 0.17381049333847334, 0.16285975168703798, 0.13282526691411145]	[1.9083918424360544, 2.2065920443522846, 2.790575236848624, 2.034377539877252, 2.514426459477655, 3.3384766181154175, 1.5774312740986838, 2.004639758926129, 2.825645002147675, 2.8023445014289217, 2.7110676058447334, 2.4008917933995213]
c61r18.10L01	b2C6	0.008896659324137551	2.955154768593132	9	9	[0.008896659324137551, 0.011036720177203111, 0.013290571938654194, 0.009242630891981686, 0.009099662011931608, 0.007809675817926227, 0.007673918092341709, 0.007303361468778854, 0.006696110322614531]	[2.494373578154257, 2.955154768593132, 3.160237447585641, 1.590201070352972, 2.3148550241942494, 2.7773414948846216, 3.0917720439762375, 3.1513456558962267, 3.277953761481435]
c61r18.10L13	b2D9	0.0035391287786387545	0.20455488799062077	9	8	[0.002966529510895436, 0.0032808764469783166, 0.0044472065538029276, 0.004323583230868397, 0.005393214315221598, 0.004575795469448959, 0.0035391287786387545, 0.003443076143921906, 0.002936540543238013]	[0.17063953611821964, 0.20091273761576758, 0.2641848784447907, 0.1489832860527154, 0.17552126249824787, 0.24736241733779504, 0.20819703836547393, 0.2517817543172293]
r17.35wt10L04	b13C8	0.36406678128504916	16.332633937586873	3	3	[0.45849271161774535, 0.3605802868431118, 0.36406678128504916]	[15.467442528062108, 16.332633937586873, 17.308824400393135]
r17.35wt10L08	b13D3	0.8981348703054934	23.3116230885604	3	3	[1.0426561211156513, 0.8981348703054934, 0.8898846740353828]	[23.181094405187988, 23.3116230885604, 28.68294840126546]
r17.35con10L01	b13D7	11.415568747534998	14.270667698554973	3	3	[10.591301094386042, 11.415568747534998, 13.235966094545407]	[13.21187633661833, 14.270667698554973, 15.136076032213326]
r17.35con10L05	b13E2	12.504952346513521	12.433490753320497	3	3	[11.576779246885575, 12.504952346513521, 14.601256151629922]	[12.433490753320497, 11.967155059651999, 13.079219674738962]
r17.35con10L09	b13E6	5.076921240671671	18.7765488560213	3	3	[4.827474387256507, 5.076921240671671, 5.558327886901169]	[18.719964819839152, 18.7765488560213, 23.018257907883804]
r17.35wt10L02	b13C6	0.6045413041658557	10.148914500993664	3	3	[0.6171443877897269, 0.5926689672964125, 0.6045413041658557]	[8.952223790555193, 10.148914500993664, 11.735749265752654]
r17.35wt10L06	b13D1	1.3053373428654833	15.49180720435174	3	3	[1.3256059981324344, 1.2926128761600197, 1.3053373428654833]	[15.49180720435174, 14.747774438752806, 17.090717559545613]
