run	log_F	b1I8_log_P	b1I8_weight	b2F5_log_P	b2F5_weight	b2G8_log_P	b2G8_weight	b2B1_log_P	b2B1_weight	b2G4_log_P	b2G4_weight	b2H8_log_P	b2H8_weight	b2A5_log_P	b2A5_weight	b2G3_log_P	b2G3_weight	b2H3_log_P	b2H3_weight	b2F3_log_P	b2F3_weight	b2G7_log_P	b2G7_weight	b2A6_log_P	b2A6_weight	b2B6_log_P	b2B6_weight	b2B4_log_P	b2B4_weight	b2B2_log_P	b2B2_weight	b2B7_log_P	b2B7_weight	b2B5_log_P	b2B5_weight	b2A2_log_P	b2A2_weight
samp_69	-3.6577896724109578		0.0	-2.571733857238108	2.0		0.0	-4.949942408131373	1.0	-0.7483829940943764	1.0		0.0		0.0		0.0	-1.8901168648819635	2.0	-4.4088331950774355	1.0	-4.892402041571153	1.0		0.0	-4.655097826117965	1.0	-0.22206811141873614	3.0	-3.8423847131848796	2.0	-4.35345989206843	2.0	-4.88057915085066	1.0	-6.036729139967121	1.0
samp_70	-4.036673592275716	-5.250001478666429	1.0	-2.4733639692360447	1.0	-4.9809209083157535	1.0	-4.82183586945056	1.0	-0.6986479498234377	1.0	-4.99616952791084	1.0	-5.01165643725287	2.0	-5.332030625234675	1.0		0.0	-4.284402271799679	1.0	-4.764633150892764	1.0	-7.279065478992097	2.0		0.0	-0.149198789033918	1.0		0.0	-4.227455503295021	1.0	-4.753198957232893	2.0	-5.905840060264904	1.0
samp_71	-3.6711509440669707		0.0	-2.568248848154607	1.0		0.0		0.0	-0.7469163837350136	2.0	-5.120457470604052	2.0		0.0	-5.458702024665806	2.0		0.0		0.0	-4.88765702020404	2.0	-7.415531274628331	1.0		0.0	-0.2197413279984068	2.0	-3.8377872908013737	1.0	-4.348811171976932	3.0	-4.875847629475718	1.0	-6.031831256256438	1.0
samp_72	-4.558161406874785	-5.096608084175819	3.0		0.0	-4.829276503986986	2.0		0.0	-0.6127672751058008	2.0	-4.844471951546102	1.0		0.0	-5.1782561005533605	1.0	-1.702529184418149	3.0	-4.136547215303561	2.0	-4.6139735544527625	1.0		0.0	-4.378370565045254	1.0		0.0	-3.568253035966972	2.0		0.0		0.0		0.0
samp_73	-4.259732848976791		0.0	-2.4175248102173112	1.0		0.0	-4.753433829478033	1.0	-0.6633822331818324	1.0		0.0	-4.942699165199957	1.0	-5.26218887271345	1.0	-1.7645395275637965	3.0	-4.217557126211362	2.0	-4.696372126474656	2.0		0.0	-4.460453814255829	2.0	-0.1013172004505363	1.0		0.0		0.0	-4.68512215987646	1.0	-5.836772719768592	2.0
samp_74	-3.954049784298234		0.0		0.0	-5.007793115993429	2.0		0.0	-0.7107800125877438	2.0	-5.023054030936677	4.0	-5.038598016541219	1.0		0.0	-1.8294628622193183	1.0		0.0	-4.791278750151154	2.0		0.0		0.0	-0.1661584948253443	1.0	-3.743796265449536	1.0	-4.253807221371328	2.0	-4.7797653675159815	2.0		0.0
samp_75	-4.038225153649548	-5.249492664366208	1.0		0.0		0.0	-4.821338075077593	1.0	-0.6984194557893456	2.0	-4.9956676997236	1.0		0.0	-5.3315200240210565	1.0		0.0	-4.283918812625997	3.0	-4.764141324282042	2.0	-7.278522673059392	1.0	-4.5278431988719925	1.0	-0.1488841247119996	1.0		0.0	-4.2269661800811535	2.0	-4.752701503502277	1.0	-5.905336995352232	1.0
samp_76	-4.419674249029066		0.0	-2.379139741172782	2.0	-4.86640085450471	3.0	-4.707888728038532	1.0	-0.6365275537681374	2.0	-4.8816064549010605	2.0	-4.896836009272509	1.0	-5.21581835479125	2.0		0.0		0.0	-4.650903283626903	1.0		0.0	-4.41517515548011	1.0	-0.06569485917257371	1.0	-3.605086158132606	1.0		0.0		0.0	-5.791091470697891	1.0
samp_77	-4.292584568381816		0.0	-2.409526312487655	1.0		0.0	-4.743835724305156	1.0	-0.6579359186091345	1.0		0.0		0.0	-5.252404052544037	4.0	-1.7575849740781209	1.0	-4.208157462813144	1.0	-4.6867887342111025	3.0	-7.196516303228941	1.0	-4.450914087238081	2.0	-0.094072408620042	1.0		0.0	-4.150265987845929	1.0		0.0	-5.827125205225519	1.0
samp_78	-4.114478074988897	-5.225040918205561	4.0		0.0		0.0		0.0		0.0		0.0	-4.98695695211948	3.0	-5.30699206266189	1.0	-1.7954295477199211	1.0	-4.26050311696613	1.0	-4.740198096395636	1.0	-7.252826782231216	1.0	-4.5040481924720925	1.0	-0.13281520128556495	1.0	-3.693567883597338	2.0	-4.203258274415479	1.0	-4.72882877265327	1.0		0.0
samp_79	-3.8288537708855626		0.0	-2.527063753912551	2.0	-5.049888176900981	1.0	-4.890356360808076	3.0		0.0	-5.065172383530565	1.0		0.0		0.0	-1.8556046281681953	2.0		0.0		0.0	-7.353949388550322	2.0	-4.596202356280207	1.0	-0.19079580458882367	2.0	-3.7846079648541338	1.0	-4.294980230038953	1.0		0.0	-5.975594484980962	2.0
samp_80	-4.688030539182869		0.0	-2.3187990332433057	2.0	-4.796589955914479	1.0	-4.638324843026511	2.0		0.0	-4.811776112747568	2.0	-4.826863883331284	4.0	-5.145227978102741	1.0		0.0	-4.104464823319109	1.0		0.0		0.0	-4.345914096802629	1.0	-0.005213226669245701	3.0		0.0	-4.045302307592058	1.0		0.0		0.0
samp_81	-3.8185337094912226		0.0		0.0	-5.053427048925272	2.0	-4.893861429643233	2.0	-0.7292188567832834	2.0	-5.068730240222639	1.0		0.0	-5.4058926799630385	2.0		0.0	-4.354493014213744	1.0	-4.836500001057548	1.0	-7.357857409853779	1.0	-4.599680603469575	1.0		0.0	-3.788029123854705	3.0	-4.29843082834484	1.0	-4.8248452869165295	1.0		0.0
samp_82	-4.38450434404701	-5.144002263928909	1.0	-2.387443590430794	2.0	-4.876207137207869	2.0		0.0	-0.6425059921558645	1.0	-4.891413074424962	3.0	-4.906661415426218	1.0	-5.225745036152567	1.0		0.0		0.0	-4.660653090246231	2.0		0.0		0.0	-0.07359012127258814	2.0		0.0	-4.124272682261124	2.0	-4.6494941009402995	1.0		0.0
samp_83	-4.10708650954419	-5.2273949266181035	1.0	-2.4554763840838407	1.0	-4.958598379399985	2.0		0.0	-0.687878466210237	1.0	-4.973890256425418	2.0		0.0		0.0	-1.796991347187706	2.0	-4.2627463241243015	1.0	-4.742494290973099	1.0	-7.255273861589671	1.0	-4.5063420899429065	2.0	-0.13441054321864507	2.0	-3.695825397172724	1.0		0.0		0.0	-5.883363865194877	1.0
samp_84	-4.797897162881028	-5.03738915157186	1.0	-2.295762690653038	1.0	-4.770554357337357	3.0	-4.61236000760661	1.0		0.0	-4.785736864342718	1.0	-4.800775403905816	4.0	-5.118944930229029	1.0	-1.6555728270407344	2.0	-4.078861787540505	1.0	-4.555500306903829	1.0		0.0		0.0		0.0		0.0	-4.019384602535414	1.0	-4.544606250533736	1.0		0.0
samp_85	-4.256294079730065	-5.181382409083959	2.0	-2.4183493954369184	1.0		0.0	-4.754446641689829	1.0		0.0	-4.928389330616852	1.0	-4.943718183214991	3.0	-5.263215932503616	2.0		0.0		0.0	-4.697381494435857	1.0		0.0	-4.461457146279442	1.0	-0.10208651835214028	3.0	-3.65124833368617	1.0		0.0	-4.686129019208094	1.0	-5.837792693989106	1.0
samp_86	-4.88796039568171	-5.017002860609279	1.0		0.0		0.0	-4.592169455605332	2.0	-0.5563463513836602	3.0	-4.76549657612757	2.0	-4.7804933641901375	1.0	-5.0985344042820415	1.0		0.0	-4.058923975102575	3.0	-4.535328998125491	2.0		0.0		0.0	0.03914618191677506	2.0	-3.4893365244910886	1.0		0.0		0.0		0.0
samp_87	-3.785243005481717	-5.335286098621848	2.0	-2.5384372070522527	3.0		0.0	-4.905283156288142	1.0		0.0		0.0		0.0	-5.417618537147091	1.0	-1.8645673001949112	1.0	-4.3655785065853525	1.0	-4.847873706687445	1.0		0.0		0.0		0.0	-3.799119887446908	4.0	-4.309645961378403	1.0	-4.836192674480369	2.0	-5.99087750034897	1.0
samp_88	-3.6191489290306973	-5.395270850743279	1.0	-2.5818210212179125	1.0	-5.123869575811258	1.0	-4.963764145232247	1.0	-0.7524817912368027	1.0	-5.139184058825785	2.0	-5.1550587370772	1.0		0.0		0.0	-4.422193327622183	1.0		0.0	-7.436726934079219	1.0	-4.66875170715501	2.0		0.0	-3.855733292072241	2.0	-4.3669994868599895	1.0	-4.894314480640989	1.0	-6.050982886492601	2.0
samp_89	-3.536554564344306		0.0		0.0		0.0	-4.993753707749117	1.0		0.0	-5.169473302508607	1.0	-5.185419043560114	1.0	-5.508842516960526	1.0	-1.9133236196657404	2.0	-4.451143262645151	1.0		0.0		0.0	-4.6983310104209615	3.0	-0.2423331250722916	3.0	-3.8846051164311555	2.0		0.0	-4.924105370474673	2.0	-6.081977760918617	1.0
samp_90	-4.321042023659782	-5.162242175072664	2.0		0.0	-4.894270140699372	3.0		0.0	-0.6531949935255605	3.0		0.0	-4.924747146520823	2.0	-5.24403363814345	1.0		0.0	-4.2001134554582915	3.0		0.0		0.0		0.0		0.0		0.0	-4.142109941776295	2.0	-4.667386048616235	1.0	-5.818876984474323	1.0
samp_91	-3.6495339984049644	-5.384094943947183	3.0	-2.573894896470108	1.0		0.0		0.0	-0.7492719200010441	1.0		0.0		0.0	-5.466638291874259	1.0	-1.8917373440288567	1.0	-4.411675486200809	1.0		0.0	-7.424288490492685	3.0	-4.658004698134729	3.0	-0.223511248583422	1.0	-3.8452267084584624	1.0		0.0	-4.883501206475914	1.0	-6.039762317048514	1.0
samp_92	-4.186995118929988		0.0		0.0		0.0	-4.77512768737826	3.0	-0.6752528239616038	2.0	-4.9491818069677205	2.0	-4.964555934882382	2.0		0.0	-1.77994601359368	1.0	-4.238784358129603	1.0	-4.7180227599523805	1.0	-7.2292861150197725	3.0		0.0	-0.11722198847294232	1.0	-3.6716741250116978	1.0		0.0	-4.706714802331705	1.0		0.0
samp_93	-3.996492813403895	-5.263157643580699	2.0	-2.483664336328368	1.0	-4.993896012522814	2.0	-4.834733235016768	1.0		0.0	-5.009150764469382	2.0	-5.024666236174639	1.0		0.0	-1.8204987101141634	1.0	-4.296978929849178	1.0		0.0	-7.292984393766525	3.0	-4.541120793668843	1.0		0.0	-3.7302806707195892	1.0	-4.240186185855708	1.0	-4.766027575795147	1.0		0.0
samp_94	-3.8063909690509345	-5.3278475305919475	2.0	-2.532920521263925	1.0		0.0		0.0	-0.7307871261634408	1.0	-5.072900408710205	1.0	-5.088575845347049	1.0	-5.410153078382111	2.0	-1.8602281636374836	2.0		0.0		0.0	-7.362474680525711	3.0	-4.603787186231706	2.0		0.0	-3.792063625105066	1.0		0.0	-4.828974398387098	2.0		0.0
samp_95	-3.7277145738948425	-5.355753285990563	1.0	-2.5534776308058262	3.0		0.0	-4.925256909350176	1.0	-0.7404545079754091	1.0	-5.100357392685602	1.0		0.0	-5.438172442910294	1.0	-1.8762311282818125	1.0		0.0		0.0	-7.392973190342422	2.0	-4.630717370057364	1.0	-0.20966295647780114	1.0	-3.818503725681847	1.0	-4.3292648807506975	1.0		0.0	-6.011348387325511	3.0
samp_96	-3.5910328621834267		0.0		0.0	-5.134099290202584	2.0	-4.973911877318137	1.0		0.0	-5.14943825777251	2.0	-5.1653265934552275	1.0		0.0	-1.9030532703657201	1.0		0.0	-4.916301372372929	1.0		0.0	-4.678760182409009	2.0	-0.23344877717031387	2.0		0.0	-4.376928168715489	2.0	-4.904396877482415	2.0	-6.061448372032335	2.0
samp_97	-3.9657651497539828	-5.2733428602068475	2.0	-2.49156629277195	1.0		0.0		0.0	-0.7090904426570311	1.0	-5.019192923604188	2.0	-5.034740258810747	1.0		0.0		0.0	-4.306703600547237	1.0	-4.787457405227833	2.0	-7.30380451207711	1.0	-4.551012782073536	1.0	-0.16378819178765402	2.0	-3.740057311212489	1.0	-4.250032718985078	1.0	-4.775958791929566	1.0	-5.929082718925485	1.0
samp_98	-4.0473395883554515	-5.246536005549208	2.0		0.0	-4.977504018152727	2.0	-4.818438865245096	2.0		0.0	-4.9927468706496425	2.0	-5.008224084953993	1.0		0.0	-1.8097093676753602	1.0		0.0	-4.761241312272296	1.0	-7.275395648434101	1.0		0.0	-0.14697591701208437	2.0	-3.7143023441108887	3.0		0.0	-4.749812466165442	1.0		0.0
samp_99	-3.4916268225554785	-5.443146201461001	1.0		0.0		0.0		0.0	-0.7645166990964537	1.0	-5.186186789948743	2.0	-5.20218610588473	1.0	-5.5259673143266745	2.0		0.0	-4.4670873612805515	1.0		0.0		0.0	-4.71464452606802	2.0	-0.24944791644251346	1.0	-3.9004808879771686	3.0		0.0	-4.940544855256883	2.0	-6.099127365067243	2.0
