run	log_F	b1I8_log_P	b1I8_weight	b2F5_log_P	b2F5_weight	b2G8_log_P	b2G8_weight	b2B1_log_P	b2B1_weight	b2G4_log_P	b2G4_weight	b2H8_log_P	b2H8_weight	b2A5_log_P	b2A5_weight	b2G3_log_P	b2G3_weight	b2H3_log_P	b2H3_weight	b2F3_log_P	b2F3_weight	b2G7_log_P	b2G7_weight	b2A6_log_P	b2A6_weight	b2B6_log_P	b2B6_weight	b2B4_log_P	b2B4_weight	b2B2_log_P	b2B2_weight	b2B7_log_P	b2B7_weight	b2B5_log_P	b2B5_weight	b2A2_log_P	b2A2_weight
samp_67	-2.6291728622294963		0.0	-2.4391411084376835	1.0	-4.948174222174076	3.0	-4.671753342885871	1.0	-0.6047701155787503	1.0	-4.906405453532173	1.0		0.0		0.0	-1.7715422416431739	3.0		0.0	-4.666999624945505	1.0		0.0		0.0		0.0	-4.027302648451731	1.0	-4.462915525581376	1.0	-5.059369977510426	1.0	-6.177106838600613	4.0
samp_68	-2.6551231418372248		0.0	-2.434831716623897	2.0	-4.937804715450355	2.0		0.0	-0.603481796020099	3.0	-4.896073370250349	1.0	-4.829455607254219	1.0	-5.2479238965352994	1.0	-1.7701686601841495	1.0		0.0		0.0		0.0	-4.744504950469933	2.0	-0.297934475026031	1.0	-4.017576771581414	1.0	-4.452806220691666	1.0	-5.048865177924013	1.0	-6.165833462251915	1.0
samp_69	-2.7646375271301173	-5.036668701528376	2.0		0.0	-4.894179328191385	1.0	-4.618977389015773	2.0		0.0	-4.852545682660383	2.0	-4.786217529741683	1.0		0.0	-1.762869707190645	1.0	-4.1105195093616	1.0	-4.614426346149071	2.0	-7.58187042922765	1.0		0.0	-0.28848865486400865	1.0	-3.976484711488698	2.0		0.0	-5.004690115569103	1.0	-6.118643522641656	1.0
samp_70	-2.707815906748635	-5.059532482132911	1.0	-2.4257111918582774	1.0	-4.91678840720472	1.0	-4.6410885483865165	2.0	-0.6006091984409877	1.0		0.0		0.0	-5.2263769724031555	1.0		0.0	-4.131304498973217	1.0	-4.636448928534555	2.0	-7.610953306263026	3.0	-4.7236476387278294	1.0	-0.29354433814351827	1.0	-3.997811659254244	1.0	-4.432310534924481	1.0		0.0	-6.143057149142714	1.0
samp_71	-2.8910736852717385	-4.9861208851887735	1.0	-2.3906651037812656	2.0	-4.844146573214653	1.0		0.0		0.0		0.0	-4.736590545744978	1.0		0.0	-1.751446056140449	4.0	-4.064251688835879	2.0	-4.565582233548913	1.0	-7.518603537660134	1.0	-4.651480096733482	1.0		0.0		0.0	-4.36130033969235	2.0	-4.954098506660626	2.0		0.0
samp_72	-2.910774411388701	-4.9782899690395634	1.0		0.0	-4.836390860545407	1.0	-4.562353581207851	1.0		0.0	-4.794875408051793	4.0	-4.728894278690717	1.0	-5.1441462790971695	2.0	-1.7494094918146739	2.0	-4.057046064880647	1.0		0.0		0.0		0.0	-0.2738240119604209	3.0		0.0		0.0	-4.946239708450331	2.0		0.0
samp_73	-2.655487144126417		0.0	-2.4347662834214994	2.0	-4.937663372063267	1.0		0.0		0.0	-4.89592930549612	1.0	-4.829307947720834	3.0	-5.2477768680404235	1.0	-1.7701457798365696	2.0		0.0		0.0	-7.638088597229008	2.0		0.0		0.0	-4.017435696670638	4.0	-4.452662880847998	1.0		0.0	-6.1656781241157	1.0
samp_74	-2.778745050501524	-5.030997867915195	2.0	-2.41273454354015	1.0	-4.888570383258994	1.0		0.0	-0.5962639340331559	1.0	-4.846949853327214	1.0	-4.780657554522841	1.0		0.0		0.0	-4.105357038539431	2.0	-4.608962538821348	3.0	-7.574702242874872	1.0	-4.69562842690364	1.0		0.0	-3.9711825625794877	1.0	-4.40475289721278	1.0		0.0	-6.1126164274873345	2.0
samp_75	-3.050710828852614	-4.923089696076699	2.0	-2.3565031269677243	2.0		0.0		0.0		0.0		0.0	-4.674594378132838	3.0	-5.088371586098513	2.0	-1.732790983255126	1.0	-4.005981995730951	1.0	-4.504481047026209	2.0	-7.441749780936801	1.0	-4.589347610744867	1.0	-0.25747107442620115	2.0	-3.869320064030744	1.0		0.0		0.0		0.0
samp_76	-2.722232054216537	-5.053721848916704	2.0		0.0	-4.911043618970749	2.0		0.0	-0.5997791794189045	1.0		0.0	-4.802930754107614	3.0		0.0	-1.7659757184573865	1.0		0.0	-4.630864319467456	3.0	-7.603546928020528	1.0		0.0		0.0		0.0	-4.426705286797394	2.0	-5.02176301157674	1.0	-6.136848883665016	2.0
samp_77	-2.8977620871141743	-4.983457602663237	1.0	-2.389282663638774	1.0	-4.84151314386001	2.0	-4.56738070416949	2.0		0.0		0.0		0.0	-5.149379211350193	3.0		0.0	-4.0617986894465075	2.0	-4.563016355602579	1.0	-7.515345801716174	1.0	-4.648860318885801	1.0	-0.27523049283065787	2.0	-3.9265107292075907	1.0	-4.358677823939815	1.0		0.0		0.0
samp_78	-2.773101207097988	-5.033270856449814	1.0	-2.4137975167424037	1.0	-4.890820514054563	2.0	-4.615683407772491	1.0		0.0	-4.849191754597534	2.0	-4.782882559849414	1.0		0.0	-1.7622006106850119	1.0	-4.107425757452021	1.0	-4.611144462436831	2.0		0.0		0.0	-0.2876962178621256	1.0	-3.973304389618486	1.0	-4.406946095991468	1.0	-5.001288479373876	1.0	-6.1150328276701105	2.0
samp_79	-2.6888642620375767	-5.0671723061667215	1.0		0.0		0.0	-4.6484634936404285	1.0	-0.6016726070033717	2.0	-4.882640022341855	2.0	-4.8161113687004145	2.0	-5.2341199262616875	1.0		0.0	-4.13823685943625	1.0	-4.643802392314316	2.0	-7.620740158583541	1.0	-4.7311423714490735	1.0		0.0	-4.004919075628061	1.0	-4.43967340895751	1.0		0.0	-6.151228136258411	2.0
samp_80	-2.8011671495699844		0.0	-2.408480088724089	1.0	-4.879681852623069	2.0		0.0	-0.5947722438076621	1.0	-4.838079251938488	4.0	-4.771842680808337	1.0		0.0	-1.7598941746742307	1.0		0.0	-4.600287258513754	2.0	-7.563392209479484	1.0		0.0	-0.28503973200287147	2.0		0.0	-4.396059628635724	2.0	-4.990020091395471	1.0		0.0
samp_81	-2.798636630392341	-5.02302951462668	1.0		0.0	-4.880686309218295	3.0	-4.605760603859299	1.0		0.0		0.0		0.0	-5.189414589860845	1.0	-1.7601109617461164	1.0	-4.098082989948725	2.0	-4.601266632635288	2.0	-7.5646610378134	2.0	-4.687793046038133	2.0	-0.2852771309695268	1.0		0.0	-4.397033985158318	1.0		0.0	-6.104122855844961	1.0
samp_82	-2.5543750055784757		0.0		0.0	-4.978093313364064	1.0	-4.7009240713157645	2.0		0.0	-4.936255883586051	1.0		0.0	-5.289293187457121	1.0	-1.7746909105261244	1.0	-4.187228609597466	1.0	-4.696039939710886	1.0	-7.6914838330662185	1.0		0.0	-0.30556718281711703	3.0	-4.05526187775629	4.0		0.0	-5.089691912271914	1.0	-6.209738892162718	1.0
samp_83	-2.8903374824388988		0.0	-2.390829353601216	2.0	-4.844437074288495	1.0	-4.570248839471952	3.0	-0.5882463142263741	1.0		0.0	-4.736880809178147	3.0	-5.15236520170093	1.0		0.0		0.0	-4.565872455624598	1.0		0.0		0.0	-0.2760207434747813	3.0	-3.9293008683997233	2.0		0.0		0.0	-6.065270891431954	1.0
samp_84	-2.8660622001657656		0.0		0.0	-4.854009394547333	1.0	-4.5796328267049775	1.0	-0.5901191258936628	1.0	-4.812460853211266	1.0	-4.746379649315036	2.0	-5.162144258836101	1.0	-1.7539630135146926	3.0	-4.073400294127833	2.0	-4.575225417184876	1.0		0.0		0.0	-0.27856548329963526	1.0	-3.9384119824633164	1.0	-4.370929920898958	1.0	-4.964052527233882	2.0		0.0
samp_85	-2.608949994914984	-5.0994725857403065	1.0	-2.4424185125882483	1.0		0.0		0.0	-0.605756055424434	1.0	-4.914477017799829	2.0	-4.847729936537756	2.0	-5.266860590524695	2.0		0.0		0.0	-4.674838087000697	1.0	-7.662516202096434	1.0	-4.762807593742527	1.0	-0.3015708831223481	1.0	-4.034862354539034	1.0	-4.470767076327477	1.0	-5.067558715776914	1.0	-6.185890463516847	2.0
samp_86	-2.586449493467979		0.0	-2.445987423811069	1.0	-4.96525498626277	1.0	-4.688402698058657	2.0	-0.606757414571796	2.0	-4.923452456034948	1.0	-4.856638815616471	1.0	-5.276098735827299	1.0	-1.773483006314858	2.0		0.0		0.0		0.0	-4.771731652872593	1.0		0.0		0.0	-4.479534097213642	2.0	-5.076678578032093	1.0	-6.195705531872281	3.0
samp_87	-2.385881305657181	-5.190029911247618	1.0		0.0	-5.045607840367131	1.0		0.0	-0.6137773603794258	1.0		0.0	-4.936132073304882	3.0		0.0		0.0		0.0	-4.7614219171633865	1.0	-7.783146412294226	1.0		0.0	-0.3162504576219651	2.0		0.0	-4.557423913905104	3.0	-5.158203557504859	1.0	-6.28405127987122	4.0
samp_88	-3.1902894635739205	-4.868914542106687	3.0	-2.3243723756737564	2.0	-4.727955132179006	1.0		0.0		0.0		0.0		0.0	-5.033691268818075	2.0	-1.7129305095810676	2.0	-3.955421777367375	3.0	-4.451761503015794	2.0		0.0	-4.535820056077565	2.0	-0.23879012399854557	1.0		0.0		0.0		0.0		0.0
samp_89	-2.910762065480348	-4.978292012916776	2.0	-2.3866304152142783	2.0	-4.836395176041431	1.0	-4.562361392153707	1.0	-0.586616089045179	1.0		0.0		0.0		0.0	-1.749408950669273	3.0	-4.057046627539527	1.0	-4.55801682297953	1.0	-7.5089713581306095	2.0		0.0	-0.2738244013738029	1.0		0.0	-4.353662798836136	1.0	-4.9462422256705825	2.0		0.0
samp_90	-2.825566773289805	-5.0122498182154	2.0	-2.403766789388087	1.0		0.0		0.0	-0.593082129405886	1.0		0.0	-4.762245568706553	1.0	-5.178501483509836	4.0		0.0	-4.088217421920398	1.0	-4.590851477016207	2.0	-7.551129637941277	1.0		0.0	-0.2826581829502777	1.0	-3.953603377384279	1.0	-4.3865978053713555	2.0		0.0	-6.0926671031645405	1.0
samp_91	-2.7860164269963383	-5.028085016473225	1.0		0.0		0.0		0.0	-0.5957889501993193	1.0	-4.844077151011215	2.0	-4.7777996552213535	1.0	-5.194536390670451	4.0	-1.7611670077641375	1.0	-4.1027023878038635	1.0		0.0	-7.571042694847222	1.0		0.0	-0.286496086615432	3.0	-3.968458829683718	1.0	-4.401937549873326	1.0	-4.99609741670671	1.0		0.0
samp_92	-2.7785794773215353	-5.031071568333488	1.0	-2.4127681745287974	1.0	-4.8886412925690585	1.0	-4.613557391864097	2.0	-0.5962737590701191	2.0		0.0	-4.7807292343848315	2.0		0.0	-1.7617652086824662	1.0	-4.1054207599519845	1.0	-4.609026263383787	1.0	-7.574799157913929	2.0	-4.695699369114984	2.0		0.0	-3.97124718336018	2.0		0.0		0.0		0.0
samp_93	-2.722644009109916	-5.053560038692811	2.0	-2.4230659708062627	1.0		0.0	-4.6353122338535675	1.0		0.0	-4.869210027940789	6.0	-4.80277343779281	1.0	-5.220323850914239	1.0		0.0	-4.125882349576581	1.0		0.0		0.0	-4.7177826381253505	1.0		0.0		0.0	-4.426536447918643	2.0	-5.021595965983768	1.0	-6.136671384896218	1.0
samp_94	-2.9001197859434464		0.0	-2.388829573472768	4.0	-4.840582579528428	3.0	-4.566471474993347	1.0	-0.5874717194070347	1.0	-4.799062120892681	1.0	-4.733059978509989	1.0	-5.148431863234895	1.0		0.0	-4.060934484117835	1.0		0.0	-7.514179408482343	1.0	-4.647936384818665	1.0		0.0	-3.925631393271446	2.0		0.0		0.0	-6.061157226102293	1.0
samp_95	-2.8496171458075965	-5.002635766062877	2.0	-2.3990411813068304	1.0	-4.860499458190334	1.0	-4.585995890107782	1.0	-0.591354911669332	3.0		0.0		0.0		0.0	-1.755524159972298	2.0	-4.079420176608983	2.0	-4.58156974805337	1.0	-7.5391396420381485	2.0		0.0		0.0		0.0		0.0	-4.970618776445778	2.0	-6.082478767638537	1.0
samp_96	-2.4470282896281277	-5.165172926197232	1.0	-2.46603760922411	1.0		0.0	-4.742788953990258	2.0	-0.612017341368824	2.0	-4.979145585592276	2.0		0.0		0.0		0.0		0.0		0.0	-7.7494970138168675	3.0	-4.827066303158632	1.0	-0.3126578342545648	2.0	-4.095214676741974	1.0		0.0	-5.133327973567738	2.0	-6.2569656787021595	1.0
samp_97	-2.9116668858836925	-4.977931770843072	2.0	-2.386446687407123	1.0	-4.836039709435387	2.0	-4.562012972064806	1.0	-0.5865405789588374	1.0	-4.794525079993067	3.0	-4.72854823976557	1.0	-5.143788940246417	2.0	-1.7493119157932484	1.0		0.0	-4.557669689135348	1.0		0.0	-4.643419829828589	1.0		0.0		0.0	-4.353314469474097	1.0		0.0	-6.056303791753506	1.0
samp_98	-2.8994509131432653		0.0	-2.3889581455109754	1.0	-4.840846194981636	1.0	-4.566727076333303	1.0	-0.5875229862774873	1.0	-4.7993239980656295	2.0	-4.73331944410938	2.0	-5.148696789427883	2.0	-1.7505976311331888	1.0	-4.06118436907505	2.0		0.0	-7.514516397955219	2.0		0.0	-0.2750470000196435	1.0	-3.9258824147312907	1.0		0.0	-4.950742667529537	1.0		0.0
samp_99	-2.8971493363177907	-4.983699956575508	1.0	-2.3894314693039473	1.0	-4.84175262145488	1.0	-4.567617281998178	1.0		0.0	-4.80022753659868	1.0		0.0	-5.149622438651703	2.0	-1.7508362027249147	2.0	-4.062026690182726	1.0	-4.56325450800982	2.0	-7.515645757826738	1.0		0.0	-0.27529391438550926	2.0		0.0		0.0	-4.951658855083631	3.0		0.0
