run	log_tbg	log_alphap	log_betap	b1A1_log_P	b1A1_weight	b2C6_log_P	b2C6_weight	b2C7_log_P	b2C7_weight	b2C8_log_P	b2C8_weight	b2C9_log_P	b2C9_weight	b2D1_log_P	b2D1_weight	b2D2_log_P	b2D2_weight	b2D3_log_P	b2D3_weight	b2D4_log_P	b2D4_weight	b2D5_log_P	b2D5_weight	b2D6_log_P	b2D6_weight	b2D7_log_P	b2D7_weight	b2D8_log_P	b2D8_weight	b2D9_log_P	b2D9_weight	b2E1_log_P	b2E1_weight	b2E3_log_P	b2E3_weight	b2E6_log_P	b2E6_weight	b2E7_log_P	b2E7_weight	b2E8_log_P	b2E8_weight	b2E9_log_P	b2E9_weight	b2F1_log_P	b2F1_weight	b2F2_log_P	b2F2_weight	b1B8_log_P	b1B8_weight	b1B9_log_P	b1B9_weight	b1C1_log_P	b1C1_weight	b1C2_log_P	b1C2_weight	b1C3_log_P	b1C3_weight	b1C4_log_P	b1C4_weight	b1C5_log_P	b1C5_weight	b1C6_log_P	b1C6_weight	b1C7_log_P	b1C7_weight	b1C8_log_P	b1C8_weight	b1C9_log_P	b1C9_weight	b1D1_log_P	b1D1_weight	b1D2_log_P	b1D2_weight	b1D3_log_P	b1D3_weight	b1D4_log_P	b1D4_weight	b1D5_log_P	b1D5_weight	b1D6_log_P	b1D6_weight	b1D7_log_P	b1D7_weight	b1D8_log_P	b1D8_weight	b1D9_log_P	b1D9_weight	b1E1_log_P	b1E1_weight	b1E2_log_P	b1E2_weight
fit	-5.538037181990729	6.517991736416106	0.038762735236397644	-4.3651558626105755	1.0	-8.083221616736358	1.0	-1.5316944291055103	1.0	-5.250263232874195	1.0	-4.936837934026175	1.0	-4.749704307007212	1.0	-7.7549015354736595	1.0	-4.492214278921518	1.0	-5.590405010462963	1.0	-3.72041654300911	1.0	-11.055611992550979	1.0	-11.965290184331572	1.0	-5.953340460863282	1.0	-10.891240183002942	1.0	-4.846273756318131	1.0	-10.564326314967458	1.0	-5.89319450053871	1.0	-6.093324509708096	1.0	-4.015497970697449	1.0	-5.41858798630865	1.0	-11.799072119067224	1.0	-1.9540305546819614	1.0	-10.849854806499437	1.0	-8.779844288592091	1.0	-10.373249047555012	1.0	-5.844942172914468	1.0	-3.615677471225616	1.0	-8.046585483496054	1.0	-10.546541156555175	1.0	-11.500989333712173	1.0	-9.648059576162213	1.0	-10.836051845918467	1.0	-10.051508856704174	1.0	-7.791950819218747	1.0	-7.923668986741906	1.0	-3.175634944215168	1.0	-11.545445652641785	1.0	-6.265130646750262	1.0	-6.788336183920617	1.0	-10.652826347166096	1.0	-8.511586094278357	1.0	-4.431844374812827	1.0	-10.840442178253166	1.0	-3.81158963621393	1.0
samp_00	-5.458556737150605	6.67468843874374	0.019273761879080864		0.0	-8.194275403293267	2.0	-1.531801411208464	1.0	-5.2553628844449864	1.0	-4.9433693758119555	2.0	-4.7525756775419925	1.0	-7.851091761243829	2.0	-4.4957392346669245	1.0	-5.600068492341365	2.0	-3.721094647736798	4.0	-11.187042753026049	1.0		0.0	-5.97205557702003	1.0		0.0	-4.852382906657669	1.0		0.0	-5.911465236752805	2.0	-6.117065155845391	2.0	-4.014194997178541	1.0	-5.428689751511015	1.0		0.0	-1.9531463856925793	1.0	-10.987906325916285	2.0	-8.912074592055333	1.0	-10.522065857777546	1.0		0.0		0.0		0.0	-10.696512593835443	1.0	-11.643600425551973	2.0		0.0		0.0	-10.202562871660872	1.0	-7.900033506608284	1.0	-8.034425862139093	1.0		0.0	-11.68879747049975	1.0		0.0	-6.840612096788477	1.0	-10.80414805679176	3.0	-8.653972033460425	1.0	-4.43476246880363	1.0		0.0	-3.8124654426692777	1.0
samp_01	-5.5188839735042095	6.463711558141719	0.08054709313475375		0.0	-8.08403296404357	3.0	-1.5321605686438438	1.0	-5.259120213182501	1.0	-4.942469646773714	2.0	-4.755678432854773	1.0		0.0	-4.496463670786984	2.0	-5.600758682296174	1.0	-3.72297405530214	1.0		0.0	-11.954762685291668	2.0	-5.9642139504376255	1.0	-10.88076276660803	2.0		0.0		0.0	-5.903315077816979	2.0	-6.103855042350526	1.0	-4.019728951406815	1.0		0.0	-11.78820318314893	4.0		0.0	-10.8394200733616	1.0	-8.77689937914207	1.0		0.0		0.0	-3.617761145670499	1.0		0.0		0.0		0.0	-9.641139745542278	1.0	-10.82588640409033	1.0		0.0	-7.797098591645924	1.0	-7.926886307039328	2.0	-3.177390313859032	2.0		0.0	-6.276257990195453	1.0		0.0	-10.64334349614476	2.0	-8.51236853945518	1.0	-4.436053026929397	2.0	-10.830745749274998	1.0	-3.814334444889716	2.0
samp_02	-5.467692557119201	6.431422733826803	0.09302647446440088	-4.371110624257639	1.0	-8.082484434332157	1.0	-1.5322645496411982	1.0	-5.263580051662839	2.0		0.0	-4.758666842745878	4.0	-7.755998095004177	1.0	-4.498508112420093	2.0	-5.605945463359476	1.0	-3.724285011630992	1.0	-11.027316685256919	1.0	-11.939940175171927	2.0	-5.969516518763754	2.0		0.0	-4.853901583622549	2.0		0.0		0.0		0.0	-4.02201331377868	1.0	-5.430683427163026	2.0	-11.772234002317195	2.0		0.0	-10.823501600811008	2.0		0.0	-10.35142171148898	1.0		0.0	-3.6188013856726817	2.0		0.0	-10.524031109750972	1.0	-11.474466710238936	1.0	-9.631232990409062	1.0	-10.810952219702678	1.0	-10.032477552980142	2.0	-7.8004252136820025	1.0		0.0		0.0		0.0	-6.28169100852508	1.0	-6.802284721873157	1.0	-10.630119131512945	1.0		0.0	-4.438112059398332	1.0	-10.817458389531769	1.0	-3.8157019959386336	1.0
samp_03	-5.280852309760435	6.8144903825905345	0.008395423903534314	-4.373430300700288	2.0	-8.330636941284972	1.0	-1.5321733425595008	1.0	-5.267151198441936	2.0		0.0	-4.759767517866724	1.0	-7.972728100083811	2.0	-4.502407198238228	3.0		0.0	-3.7235923848489842	2.0		0.0		0.0	-6.002114500899611	1.0		0.0		0.0		0.0		0.0		0.0	-4.0157834397647	1.0		0.0		0.0	-1.9528898636470933	1.0		0.0		0.0		0.0	-5.885759166857565	1.0		0.0	-8.312816277452903	3.0	-10.84431394964888	1.0		0.0	-9.939774375809112	2.0	-11.120231503584327	3.0	-10.353628382948356	3.0	-8.047965554119463	1.0	-8.179060541851504	2.0	-3.1767934212851956	3.0	-11.83015944546505	1.0	-6.337619667577128	1.0	-6.916487006464696	1.0	-10.953222309599282	2.0		0.0	-4.440755615138744	1.0		0.0	-3.8152865010916153	2.0
samp_04	-5.5311717845820265	6.378363569736305	0.08701149602253513		0.0	-8.028573326697527	1.0	-1.532131538352325	2.0	-5.256359570081494	1.0	-4.938937857336663	1.0	-4.7543870848969965	2.0		0.0		0.0	-5.5951106105211945	2.0	-3.7229122253746327	2.0	-10.970341788686284	1.0		0.0		0.0		0.0		0.0		0.0	-5.892717590542431	1.0	-6.090218902952114	2.0		0.0		0.0	-11.709636160737944	2.0		0.0		0.0	-8.709359135798053	3.0	-10.282652648027486	1.0		0.0	-3.61731051878194	1.0	-7.992356060801765	2.0	-10.454708816048024	5.0	-11.410559708078358	1.0	-9.563801617120374	4.0	-10.746010151359949	1.0		0.0	-7.745180367544448	2.0	-7.872919171408188	2.0	-3.177627468589373	1.0	-11.454695721318355	1.0	-6.260056110565664	1.0		0.0		0.0		0.0		0.0		0.0	-3.814144751678261	2.0
samp_05	-5.679002065147665	6.429372398900742	0.07264471246309817	-4.364470831153214	1.0	-8.021437764705242	1.0	-1.5317616614463154	1.0		0.0	-4.934131801636206	3.0	-4.749078059417363	1.0	-7.702507516260517	1.0	-4.491091023659431	2.0	-5.585545467574239	2.0	-3.7206253635873643	2.0	-11.000714202408902	2.0		0.0	-5.942966020852785	2.0		0.0		0.0		0.0		0.0	-6.080069211627399	1.0		0.0	-5.413767539103903	1.0		0.0	-1.9548164751196389	1.0	-10.78683597449466	2.0	-8.705508672717862	4.0		0.0		0.0	-3.6154895290916267	1.0		0.0	-10.468352094716588	1.0		0.0	-9.568973186333427	1.0	-10.766653816105766	1.0	-9.968593909367526	2.0	-7.728332326208745	1.0	-7.859763722492545	1.0	-3.176063782467638	3.0	-11.478680846906533	1.0	-6.248714632884381	1.0		0.0	-10.573701171440602	1.0		0.0	-4.431054802288483	2.0		0.0	-3.8117128215453597	1.0
samp_06	-5.524435014377081	6.463664559072539	0.052181290971124006	-4.365786073172602	1.0	-8.059980863432392	2.0	-1.5318160733260087	3.0	-5.251860971026564	1.0	-4.937035007581615	1.0	-4.75092675812093	1.0		0.0		0.0	-5.591402172975601	1.0	-3.7210799651743858	2.0	-11.017564969647358	1.0		0.0		0.0		0.0		0.0	-10.527214482624297	1.0	-5.892140027150489	1.0	-6.091228129128498	1.0	-4.017220880081186	3.0		0.0	-11.759673771504827	1.0		0.0	-10.811130037772896	1.0	-8.749780148965687	3.0	-10.333993469839873	1.0		0.0	-3.6160514337286696	1.0		0.0	-10.506751115663267	1.0	-11.46126055698397	3.0	-9.611778312622217	3.0		0.0	-10.012914839396194	1.0	-7.77245074185618	2.0		0.0		0.0	-11.50562044773973	1.0	-6.2622579856176195	1.0		0.0	-10.612660476045683	1.0	-8.483349220688696	1.0		0.0	-10.799748819536806	2.0	-3.8122598610278144	2.0
samp_07	-5.602060684118008	6.412315150533868	0.050386319447114025	-4.362886080455727	2.0		0.0		0.0	-5.2453471143804515	2.0	-4.931391420525781	2.0	-4.747028389668067	1.0		0.0	-4.489266602049168	2.0		0.0		0.0	-10.965740959780526	1.0		0.0		0.0	-10.795473573753437	2.0	-4.841213616525996	2.0	-10.476187992067427	2.0	-5.878151202921948	2.0	-6.074322439279981	2.0	-4.0162941362250555	3.0	-5.409969195415435	1.0		0.0	-1.9547883408930917	1.0	-10.754147315907376	2.0		0.0	-10.267894279930978	2.0		0.0	-3.614683471303816	1.0		0.0		0.0		0.0	-9.546354984356904	2.0	-10.73548081612948	1.0	-9.944181022794753	1.0		0.0	-7.849463348783692	1.0	-3.1756468458931266	1.0	-11.44573300259014	2.0	-6.2426212798594864	1.0		0.0	-10.545382871238148	1.0	-8.414854098834306	1.0		0.0	-10.7312761925492	2.0	-3.810830089996629	1.0
samp_08	-5.399130583490874	6.3491950269528115	0.11232429579261029	-4.373434921820959	1.0		0.0	-1.5326686633820843	1.0	-5.268631422758539	1.0		0.0	-4.762415554572253	1.0	-7.731962362278768	1.0	-4.500730568956127	2.0		0.0		0.0	-10.969826906815449	1.0	-11.883452261013861	3.0	-5.9716260774150625	1.0		0.0	-4.855913153587425	1.0	-10.480818057885724	1.0	-5.9098129857266395	1.0	-6.1092520935384	1.0		0.0		0.0	-11.715137865672048	2.0		0.0		0.0		0.0	-10.297354150884058	3.0	-5.864870275586066	4.0	-3.6201310689884085	2.0	-8.024794800442214	1.0	-10.469132337676049	2.0		0.0		0.0		0.0	-9.980749788088358	1.0	-7.780505025622849	1.0	-7.904701767936543	2.0	-3.179786761329448	1.0	-11.461776019162118	1.0	-6.281342621633807	3.0		0.0	-10.574802927222917	1.0	-8.482276675250398	1.0	-4.440511963624209	1.0	-10.76154965247729	1.0	-3.817691501027763	1.0
samp_09	-5.641120014554414	6.492785978215904	0.0276044441452378		0.0	-8.035648992190355	2.0	-1.5313738314689453	1.0	-5.241844730366561	1.0	-4.930282451198308	1.0	-4.744456243422661	3.0		0.0		0.0	-5.578729076540277	1.0		0.0	-11.01864340681973	2.0		0.0		0.0	-10.848579346303701	1.0	-4.840219832467945	1.0		0.0	-5.877894604627411	1.0	-6.075251574249721	1.0	-4.0132377032682305	2.0	-5.4085270410774715	3.0	-11.756106215799154	2.0	-1.9538288242487374	1.0	-10.807133610014665	1.0	-8.725585402244148	3.0	-10.319774516973714	1.0	-5.830204829712321	1.0	-3.613815332971426	1.0		0.0	-10.493057996889112	1.0	-11.456282692876307	1.0		0.0	-10.788871574980078	1.0	-9.994170982238217	1.0		0.0	-7.873097435177027	1.0		0.0	-11.500225698640072	1.0	-6.24428544827443	1.0	-6.758646005133367	2.0	-10.598766847412591	1.0	-8.44612839600897	1.0	-4.427855455841088	2.0	-10.785504643281698	1.0		0.0
samp_10	-5.368355922892031	6.923029552068505	-0.014701846976179997	-4.370872049399221	2.0	-8.370281787956694	2.0	-1.5318862567073872	1.0	-5.259302820872364	2.0	-4.950712048201269	1.0		0.0	-8.003136286748509	3.0		0.0		0.0		0.0		0.0	-12.33655360810925	1.0	-5.991781454361647	2.0	-11.242929505116349	1.0	-4.85938103020745	2.0		0.0	-5.931162380855188	2.0		0.0	-4.012183263063817	1.0	-5.439219462652371	1.0	-12.15747277677125	1.0	-1.9519688732648413	1.0	-11.201236251378177	1.0	-9.116776254307762	3.0	-10.746527873109004	2.0		0.0		0.0		0.0	-10.9224604067662	1.0	-11.863076960831728	1.0	-10.011745076604146	1.0	-11.199281312672117	1.0	-10.429088385952534	1.0	-8.072308621692022	1.0	-8.210652727390075	1.0	-3.1755495174141357	1.0		0.0	-6.327206161413293	1.0	-6.912692921003797	1.0	-11.031690207167877	1.0		0.0	-4.438042086309543	2.0	-11.22385148420972	1.0	-3.813462364362329	1.0
samp_11	-5.539492376918961	6.514763162725548	0.02410848046859772	-4.363463664573581	1.0	-8.068906015099998	3.0		0.0	-5.246627629197707	1.0		0.0		0.0		0.0		0.0	-5.585643499441157	2.0	-3.719473042602635	1.0	-11.038606072167411	3.0	-11.946950308266137	1.0		0.0		0.0		0.0		0.0	-5.887332661605712	1.0	-6.0866140967564775	5.0		0.0	-5.4144594957894965	2.0		0.0	-1.9538735082067915	2.0		0.0	-8.763400436724924	1.0		0.0		0.0	-3.6148252441817212	2.0		0.0	-10.527710539950988	1.0		0.0		0.0	-10.81782241629467	1.0		0.0	-7.777574266937328	1.0		0.0	-3.1750711189580345	2.0	-11.527299998959371	1.0		0.0	-6.778625742342405	1.0	-10.633871605006052	2.0	-8.494221374177135	3.0	-4.43004650235123	3.0	-10.821262907308087	1.0	-3.810569726143866	3.0
samp_12	-5.279883647150888	6.559214813592168	0.09281758536653567		0.0	-8.213595392059057	1.0		0.0		0.0	-4.958583178729969	2.0	-4.7677797883487605	1.0	-7.873358410277094	1.0	-4.506547702730337	1.0	-5.630339755543041	1.0	-3.727166286752772	1.0		0.0		0.0		0.0		0.0	-4.866294947771472	2.0		0.0	-5.9442530253515855	2.0		0.0		0.0	-5.452320491071898	2.0		0.0		0.0		0.0	-8.915623383640835	2.0	-10.50034400485172	2.0	-5.894824075003416	2.0	-3.6219320282935765	2.0	-8.193402689442328	1.0	-10.674008114236342	2.0	-11.614896747691866	3.0		0.0	-10.9520976968833	1.0	-10.185852485347466	3.0	-7.941819940035038	2.0	-8.06671233547928	1.0		0.0	-11.660617186482526	2.0	-6.334252933817702	2.0	-6.883632258241019	1.0		0.0	-8.680633923713206	1.0		0.0	-10.971521879630448	2.0	-3.8189730243866644	1.0
samp_13	-5.3743373607217215	6.590562625078653	-0.0006461829631943786		0.0	-8.136305768050804	1.0		0.0		0.0	-4.939661081275262	1.0	-4.750840922287658	5.0		0.0		0.0	-5.595572300786777	2.0	-3.7205367948561694	1.0		0.0		0.0	-5.96349572527885	1.0		0.0		0.0		0.0	-5.90279439016312	2.0	-6.106067860935117	1.0	-4.014660810082185	1.0	-5.4234421284706364	1.0	-11.842736880620233	2.0	-1.9535519046828014	1.0		0.0	-8.837925590548226	1.0	-10.426618279543558	1.0	-5.853240568515382	2.0		0.0	-8.107496717667653	1.0		0.0	-11.545867902563462	1.0	-9.70402981735015	3.0		0.0	-10.109378180846468	5.0	-7.8522115381392545	2.0		0.0	-3.175478238534817	3.0		0.0	-6.2810324816511285	1.0		0.0	-10.70709983887477	1.0	-8.58684460387666	1.0	-4.432952846687422	2.0	-10.895976903807444	1.0		0.0
samp_14	-5.517340970222496	6.566986764591601	0.06425114936860898	-4.369224319776849	2.0	-8.142535749983452	2.0		0.0	-5.25898361471374	1.0	-4.9442294271177785	2.0	-4.755196031726178	2.0	-7.80743438681231	1.0	-4.4969383820561255	2.0	-5.602766462914534	1.0		0.0	-11.12665678917574	1.0	-12.043009923338573	1.0		0.0		0.0		0.0	-10.634118140324347	1.0		0.0		0.0		0.0	-5.429768282976305	1.0	-11.874093982313157	2.0		0.0	-10.92397080812903	1.0	-8.84938209550499	1.0	-10.452227481096088	2.0	-5.8608927870829675	3.0		0.0	-8.10848929976847	1.0	-10.626133030114207	2.0	-11.57711649668039	1.0	-9.724508428859352	1.0	-10.912781485559787	1.0		0.0		0.0		0.0	-3.1767046065377706	3.0	-11.621880951207952	2.0	-6.288459507341062	2.0		0.0	-10.73309679900436	1.0		0.0	-4.436189422939225	2.0	-10.921734279874293	1.0	-3.8138146834963917	1.0
samp_15	-5.538282781008034	6.458405223208023	0.0670458552760496	-4.3671001398859985	4.0		0.0	-1.5319463378576839	2.0	-5.2545810206882315	1.0	-4.939022482154619	1.0	-4.7527767781841295	2.0	-7.740237123263933	2.0		0.0		0.0	-3.7218692771979582	1.0	-11.026382023091031	1.0	-11.933608018176072	1.0		0.0	-10.861088703761906	1.0		0.0	-10.535866921754758	1.0	-5.8958628485407445	1.0	-6.0952730681079546	1.0		0.0		0.0	-11.768284440873758	2.0	-1.954765705995436	1.0		0.0		0.0	-10.342072679231553	1.0		0.0		0.0		0.0		0.0		0.0	-9.619136416281435	1.0	-10.805101825209869	1.0	-10.020597437072997	2.0	-7.777523176132927	2.0	-7.907603656230282	1.0	-3.1767163945637673	1.0	-11.514209770951865	3.0		0.0	-6.784980233873771	3.0	-10.620890357326983	1.0	-8.48873590246698	1.0	-4.43385850744152	1.0	-10.807995369370662	1.0	-3.8131045753561357	3.0
samp_16	-5.336018906308102	6.856043951406646	-0.042632203780486766		0.0	-8.302015843001207	1.0	-1.5317440185576139	2.0	-5.25482500881665	1.0	-4.946107280124394	1.0	-4.752206009139624	3.0	-7.943781732329475	2.0	-4.496875271462574	1.0	-5.601957258725242	1.0	-3.7207156321317347	1.0	-11.302835527936347	1.0	-12.243983434040311	3.0	-5.980935459702412	1.0		0.0		0.0		0.0	-5.920500898920721	1.0		0.0	-4.011440549764955	2.0		0.0	-12.065694648328405	1.0	-1.952054869358851	2.0		0.0	-9.035587461666742	1.0	-10.653586438185275	2.0		0.0	-3.6171890582548607	2.0	-8.279071762144188	1.0		0.0		0.0		0.0	-11.106599898550556	1.0	-10.336617228121764	2.0		0.0		0.0		0.0	-11.816473591807496	2.0	-6.311433602151907	4.0	-6.883620903651428	2.0		0.0	-8.793309628864264	1.0	-4.43543007936727	1.0	-11.129307137282682	1.0		0.0
samp_17	-5.916943892032425	6.294840405456427	0.046006080448238694		0.0	-7.874563241799268	1.0	-1.5309896914383077	1.0		0.0	-4.915058588239651	1.0	-4.735136378832223	1.0	-7.575538445771671	1.0	-4.479037839583827	1.0	-5.553443817304193	2.0		0.0	-10.84097473986207	3.0	-11.701138049556404	1.0	-5.897303160591233	3.0	-10.646635135705116	1.0	-4.8261051355741245	1.0	-10.350120711547692	2.0	-5.839463089183091	2.0		0.0	-4.012790113655181	1.0		0.0		0.0	-1.9549304248115253	1.0	-10.604912741331344	3.0	-8.521947239585428	2.0		0.0	-5.795543804976171	3.0		0.0		0.0		0.0		0.0	-9.35408090820188	2.0	-10.56722726971031	1.0		0.0	-7.583090349253357	1.0	-7.712124829834889	1.0	-3.173632191884939	2.0	-11.289906702476262	1.0		0.0	-6.6741241063743395	1.0	-10.34659656269987	1.0	-8.226442959283148	2.0	-4.420030829010834	1.0		0.0		0.0
samp_18	-5.730860031915338	6.276215181697679	0.09621051262647883	-4.36304480813169	1.0		0.0	-1.5318829520432442	2.0	-5.2444806257230345	1.0	-4.928724937791024	1.0		0.0	-7.624321705011661	1.0		0.0		0.0		0.0	-10.87804892880774	3.0	-11.756860822256886	1.0		0.0	-10.69764297056134	1.0		0.0	-10.389576764419912	1.0	-5.86611849462066	1.0		0.0	-4.02011157066918	2.0	-5.404637728178741	1.0	-11.603882366935576	1.0		0.0	-10.656284654866187	2.0	-8.592160487336466	1.0	-10.152176774856322	1.0	-5.822509933944028	4.0	-3.6151282540365584	1.0		0.0	-10.323497759238881	1.0	-11.300081742368977	1.0	-9.434424341959511	1.0	-10.629422719292407	1.0		0.0	-7.644927005854689	2.0	-7.772575658710219	2.0		0.0		0.0	-6.222530351849846	2.0	-6.714124462651412	1.0		0.0		0.0	-4.42940009574124	3.0	-10.610436277344487	2.0	-3.8119484997175945	2.0
samp_19	-5.644337689716183	6.611681134548178	0.03301940825681252	-4.364310502373702	1.0	-8.118201404769422	2.0	-1.5315353622665462	2.0	-5.247352842539251	2.0		0.0		0.0	-7.785079145238864	1.0		0.0	-5.587944886737963	1.0		0.0		0.0	-12.044139583041073	1.0	-5.953231438132368	1.0	-10.970014783146128	2.0	-4.846167418951751	3.0	-10.642489516379998	4.0	-5.89368525938718	1.0		0.0	-4.012828432742797	1.0		0.0	-11.878881184159237	1.0	-1.9531885559442161	1.0		0.0	-8.828537480449324	4.0	-10.446847805987305	1.0	-5.843576060022508	2.0	-3.6152034562690476	3.0		0.0	-10.621494935458616	1.0	-11.580769184185863	1.0		0.0		0.0	-10.121102285487286	2.0		0.0	-7.952107149094251	1.0	-3.1747798859072307	1.0		0.0		0.0	-6.797683690281723	1.0	-10.728396590454985	1.0		0.0		0.0	-10.916937808076755	1.0	-3.810634406812433	1.0
samp_20	-5.576052600061808	6.364471502960538	0.0891037159117695		0.0	-8.012096613304275	2.0	-1.5320703391092592	3.0	-5.2540458909769825	1.0	-4.937082926742199	2.0	-4.753063220050555	1.0		0.0		0.0		0.0		0.0	-10.958191651728928	2.0	-11.856765709986297	1.0		0.0	-10.788904487775937	1.0		0.0		0.0		0.0	-6.084400461031918	1.0	-4.020656899578911	2.0	-5.418005950726552	1.0	-11.69490352515883	2.0		0.0		0.0	-8.690405931037878	2.0	-10.263714803291554	2.0	-5.842582180571956	1.0	-3.6168803726301317	2.0		0.0		0.0	-11.395168110154504	1.0		0.0		0.0	-9.941333642399425	1.0	-7.72711876455363	1.0	-7.855262720289632	1.0	-3.1774432868518185	1.0	-11.439082139098348	1.0	-6.2532372380089445	2.0	-6.760087263456289	2.0	-10.540832628186834	3.0	-8.420121309004355	1.0	-4.4336902360161385	2.0		0.0	-3.8136727566272652	2.0
samp_21	-5.476344759657975	6.4104573190951575	0.09928888088702917		0.0	-8.071331132507286	1.0	-1.5324048122763918	3.0	-5.263825697395693	1.0		0.0		0.0	-7.746335479641327	2.0	-4.498595706266205	1.0		0.0		0.0		0.0		0.0		0.0	-10.850047367745637	1.0	-4.853754902002912	3.0		0.0	-5.906880775302276	4.0	-6.106965648745066	3.0		0.0	-5.430278846664069	1.0	-11.757205662051215	1.0		0.0	-10.808779313528394	1.0		0.0	-10.33554395329643	1.0	-5.860620748230538	2.0		0.0	-8.038389527671566	2.0	-10.508003888012983	2.0	-11.459216052400413	1.0	-9.616002419340065	1.0	-10.795602630815331	2.0		0.0	-7.789694538988337	2.0	-7.917143325924931	2.0	-3.1785016622884976	2.0	-11.503727884086269	1.0	-6.279222725524625	1.0		0.0	-10.613915802536813	1.0	-8.49872334919719	2.0		0.0		0.0		0.0
samp_22	-5.508328937532048	6.653076183271309	-0.050737011195617444		0.0		0.0	-1.5310549233268762	2.0	-5.237316407472491	1.0	-4.92957289600762	1.0		0.0	-7.774080224605635	1.0		0.0		0.0		0.0		0.0		0.0		0.0		0.0	-4.839638848741525	1.0	-10.605802188732419	1.0	-5.880643581818482	2.0	-6.081162278324154	2.0	-4.008539553822914	2.0		0.0		0.0	-1.9523073459979228	3.0	-10.894909795583116	1.0	-8.816734470657469	2.0		0.0	-5.830168345461125	2.0	-3.6127855818249737	1.0	-8.071671528493678	1.0		0.0	-11.548113299812451	1.0	-9.693161084087965	1.0	-10.883084913000564	4.0	-10.099923325080631	4.0	-7.810600817151917	2.0	-7.945892633180337	1.0		0.0	-11.592858782465683	1.0	-6.252908996925054	3.0		0.0		0.0	-8.54794855051923	1.0	-4.426050745445269	1.0		0.0	-3.807586863228809	2.0
samp_23	-5.538061625818316	6.51251153490987	0.05307456717372374	-4.366609256050055	2.0	-8.091104529228812	1.0		0.0	-5.253411500763356	1.0	-4.939124628250768	2.0	-4.751788463531749	3.0	-7.762240206154548	1.0	-4.493816040316766	1.0	-5.594396294350159	3.0		0.0		0.0	-11.974364623119985	1.0		0.0	-10.899983740861561	1.0	-4.848388570628376	2.0	-10.572655155850008	1.0		0.0	-6.098387468201369	1.0		0.0		0.0	-11.807858135141451	1.0	-1.9542159781602946	1.0	-10.858625386140718	2.0	-8.788426046747224	1.0	-10.382525970778559	2.0	-5.849530902445469	1.0		0.0	-8.05490734099234	1.0		0.0		0.0	-9.65715866054132	2.0		0.0	-10.060871815209133	1.0	-7.800258475271462	1.0		0.0	-3.176159827047303	2.0	-11.554395546207413	1.0	-6.2706888042231315	1.0		0.0		0.0	-8.520837223917843	1.0	-4.4333840699544345	1.0	-10.849914800850192	1.0	-3.812493353029511	4.0
samp_24	-5.658074229738837	6.452270909829518	0.0286429436600674	-4.360274247788436	2.0	-8.00660562196301	1.0	-1.5313203782775129	1.0	-5.239519601846496	2.0		0.0	-4.743089439477576	1.0	-7.688187278246812	1.0	-4.486512785999192	1.0	-5.574911427379579	2.0		0.0	-10.981074794891658	1.0		0.0	-5.930783238956285	3.0	-10.808761359101409	1.0	-4.837922420063997	1.0	-10.490687838711441	1.0		0.0	-6.067537520011803	1.0		0.0	-5.404757193520604	1.0		0.0	-1.9540466674563344	2.0	-10.767347359890554	2.0	-8.68962243182026	1.0		0.0		0.0	-3.6132883926340504	1.0		0.0		0.0	-11.415263148278258	2.0	-9.5512886864057	1.0	-10.747201946225237	1.0		0.0	-7.712984900679307	1.0	-7.844686667427269	3.0	-3.1744191506824913	2.0	-11.4590096502668	1.0		0.0		0.0	-10.554441330910864	1.0	-8.40890148720621	2.0	-4.42662145354735	3.0	-10.740461620254104	1.0		0.0
samp_25	-5.618726723154908	6.4575867274106535	0.028375942570239624	-4.361085571894179	2.0	-8.01778758356903	1.0		0.0	-5.241403805565595	2.0		0.0	-4.744241901735591	1.0	-7.697705248650366	2.0		0.0	-5.577556313328902	1.0	-3.718498632958867	2.0		0.0		0.0	-5.934456719606962	2.0	-10.816640787016556	2.0	-4.839236877039128	3.0		0.0	-5.875113043758367	1.0		0.0	-4.013836619189052	2.0	-5.406993131328177	1.0	-11.723632201170918	1.0	-1.954095458265123	2.0	-10.775258789578247	2.0		0.0	-10.288349868925769	1.0	-5.8281364736632	1.0	-3.6136849472387085	4.0	-7.976613683377346	1.0		0.0		0.0		0.0	-10.756724840037664	1.0		0.0	-7.725592738440979	1.0		0.0	-3.17463834919281	1.0	-11.4675360620489	1.0	-6.24005378038089	2.0		0.0	-10.566519512987039	1.0	-8.425599022585844	3.0		0.0		0.0		0.0
samp_26	-5.369380141883489	6.5006131996969305	0.09066375787046188	-4.3743520074661895	1.0	-8.14996369090741	1.0	-1.5325331077304145	2.0	-5.271266895898236	2.0	-4.951787244579597	1.0		0.0		0.0	-4.502436261561131	1.0	-5.617943132713057	1.0	-3.7256150108355435	1.0		0.0	-12.017440460338852	1.0	-5.988401912113114	1.0	-10.935059383645717	3.0	-4.860036620656322	3.0		0.0	-5.926125971772832	1.0		0.0		0.0	-5.441407268664198	2.0		0.0		0.0	-10.893727657528526	2.0	-8.84729424067108	1.0		0.0	-5.877991763380918	1.0		0.0		0.0	-10.603598801787998	1.0	-11.548177488982942	1.0	-9.709626445985725	2.0	-10.885434194071895	1.0	-10.114043207616062	2.0	-7.8721309659629375	1.0	-7.998933451625965	1.0	-3.178847361417743	2.0		0.0	-6.307815306572663	1.0	-6.842824264639645	1.0	-10.710538247925019	1.0		0.0	-4.441608710589806	2.0	-10.899225925261733	3.0		0.0
